工单ID,url,一级标签,二级标签,三级标签,四级标签,局点名称,问题分类,原因分类,问题标题,工单创建时间,工单结单时间,内部建单人,当前处理人,工单负责人,一线处理时长 (h),一点五线处理时长 (h),二线处理时长(h),产研处理时长(h),垂直产研处理时长(h),处理时长(h),待查根因停留时长(h),超长工单,根因描述 ,后续规避措施,备注,进阶分类
9133648,https://link.andon.qq.com/EuUOq09c,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-董小松】【barad】租户端tbase监控无数据,2022-07-05 09:59:53,2022-07-12 14:39:24,p_ttingzeng,p_wwjunwang,p_wwjunwang,0.46,10.04,0,0,0,10.5,0,0,,,,
9126690,https://link.andon.qq.com/JdrzgQXw,TCE,云监控,云监控(Barad),云监控(Barad),上海金税信创云_业务专区-上海信创业务专区-上海信创业务专区AZ,产品出现异常,性能问题,【税总云发票-上海-TCE-陈琦】mysql实例无监控数据，请协助检查,2022-07-04 10:59:51,2022-07-11 14:40:43,p_qfzeng,p_pjunbai,p_pjunbai,0.26,7.18,0,0,0,7.44,0,0,,,,
10014633,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10014633&sign=885fbee7e3b64b7c9ba615badb109b89,TCE,平台应用,基础平台,基础平台(运营端),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总广东-TCE380-覃明昊】tbase备份打开并未执行备份任务,2022-12-03 10:43:52,2022-12-10 15:11:47,p_bocui,p_kkaicchen,p_kkaicchen,0.57,0.21,0.51,0,0,1.3,0.42,0,,,,
9250053,https://link.andon.tencent.com/cE2z9OJJ,TCE,平台支撑,ES,ES,广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总云发票-上海-TCE-陈琦】平台组件ces集群状态异常，分片太多，清理分片时报错，清协助排查,2022-07-25 12:06:02,2022-08-01 14:43:31,p_ccongren,p_andysshi,p_andysshi,0.25,0.55,0,0,0,0.8,3.01,0,,,,
8895876,https://link.andon.qq.com/GEeCf82W,TCE,计算,容器服务(TKE),容器服务(TKE),广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品技术咨询,性能问题,【税总广东-TCE380-汪晓雷】TKE node节点，系统集群pod占用资源配比咨询 麻烦帮忙提个咨询单,2022-05-27 10:26:25,2022-05-27 14:46:50,p_yhaoliang,,p_andysshi,0.39,3.61,0,0,0,4,0,0,,,,
8730767,https://link.andon.qq.com/xYxs75ns,TCE,平台应用,计量计费管理,计量计费管理,广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品技术咨询,性能问题,【税总发票云-TCE 380-王成】新建tke集群的时候是否可以将已有的cvm 指定为master和node,2022-04-29 20:32:46,2022-05-07 14:31:16,p_ccongren,p_ccongren,p_ccongren,0.64,3.36,0,0,0,4,0,0,,,,
10425414,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10425414&sign=370c5a7012f23e9e5ff4588b2dfb2c46,TCE,网络,私有网络(VPC),VPC网关(VPCGW),河南金税信创云_业务专网区-河南金税信创业务专网-河南金税信创业务专网一区,产品出现异常,性能问题,【税总发票云-福建-TCE-胡帆】河南业务区master-tcs访问ckafka-vip和tbase-vip频发tcpping timeout,2023-03-09 21:03:33,,p_pbwjiang,p_pchenchen,p_pchenchen,0.99,1.19,0,0,0,2.18,18,0,,,,
8145630,https://link.andon.qq.com/HeBfppQt,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,客户服务请求,性能问题,【税总发票云-TCE 380-王成】【tdsql】业务区arm环境 内蒙生产环境该实例凌晨2点出现慢查询，请协助排查一下原因,2022-01-30 18:41:47,2022-02-06 14:31:58,p_zleizhong,p_zleizhong,p_zleizhong,0.1,0.67,0,0,0,0.77,0,0,,,,
9070758,https://link.andon.qq.com/6n1gkFWj,TCE,云监控,云监控(Barad),云监控(Barad),广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品出现异常,性能问题,【税总发票云-TCE 380-刘尚灵】，tbase和Redis数据库监控无数据,2022-06-24 09:20:39,2022-07-01 14:31:53,p_zleizhong,p_lchengluo,p_lchengluo,0.68,0.76,0,0,0,1.44,0,0,,,,
9898252,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9898252&sign=8af26644c7e56ec1c40fc10715e9be0c,TCE,数据库,分布式云数据库(TBase),运维操作,金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,"【税总广东-TCE380-廖川】TBASE数据库insert慢，dn等lwlock ProcArrayLock,请帮忙定位排查",2022-11-15 15:15:30,2022-11-25 15:14:18,p_gwweigao,p_gwweigao,p_gwweigao,0.38,0.72,0,0.26,5,6.35,59.25,0,,,,
8445039,https://link.andon.qq.com/khPJRDUW,TCE,平台应用,运维平台(OSP),运维平台(OSP),金税信创云平台_备份_业务专网区-总局非国产化业务专网区-总局非国产化业务专网区,使用方法咨询,性能问题, 【税总发票云-TCE 380-仝欣】TCE运维平台CMDB的ES组件，涉及的Log4j2漏洞修复变更咨询,2022-03-22 15:21:06,2022-03-30 14:32:43,p_lchengluo,p_jiayixie,p_jiayixie,0.22,2.86,0,0,0,3.07,17.46,0,,,,
10296551,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10296551&sign=56d209d894c5b7619d004ff7f331b2f4,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总广东-TCE380-邓鸿】分布式实例分表szc_xxmxdzb重建为广播表szc_xxmxdzb后，插入数据只有一个set有数据,2023-02-11 11:45:55,2023-02-11 17:46:45,p_pgangyu,,p_pgangyu,0.12,0.7,0,0,0,0.82,5.19,0,,,,
8113215,https://link.andon.qq.com/SkSDMKqR,天巡,客户端,客户端整体,日常运维,广东金税信创云_业务专区_天巡-天巡-正式-2271,产品技术咨询,性能问题,【税总发票云-TCE 380-董小松】【vpcdns】arm业务区 天巡登陆无反应,2022-01-24 14:11:50,2022-01-31 14:42:16,p_lyuantang,p_xuyangyin,p_xuyangyin,4.13,0.12,0,0,0,4.25,0,0,,,,
9034897,https://link.andon.qq.com/3fsVBsPQ,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台_备份_业务专网区-总局非国产化业务专网区-总局非国产化业务专网区,产品出现异常,性能问题,【税总广东-TCE380-包海军】广东业务区redis实例无实时监控数据,2022-06-18 09:53:53,2022-06-25 14:34:33,p_zqdeng,p_xuyangyin,p_xuyangyin,0.21,13.3,0,0,0,13.51,0,0,,,,
10085942,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10085942&sign=8e03f9d64cb07d45586bfbb54743c037,TCE,云监控,云哨,云哨,金税信创云平台二办_业务专网区-总局二办业务信创-总局二办业务信创区,产品出现异常,性能问题,【税总发票云-TCE-尹旭】生产专网ckafka监控无数据,2022-12-15 15:08:09,2022-12-22 15:14:02,p_pgangyu,p_pgangyu,p_pgangyu,0.34,0,1.3,0,0,1.64,4.93,0,,,,
8444518,https://link.andon.qq.com/PLYk8VaR,TCE,网络,私有网络(VPC),VPC映射服务(JNSGW),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,客户服务请求,性能问题,【税总广东-TCE380-黄全辉】tke集群deployment页面打开报错,2022-03-22 14:49:03,2022-03-31 14:31:48,p_lchengluo,p_daiyimao,p_daiyimao,16.36,27.12,0,0,0,12.69,31.01,0,,,,
8093633,https://link.andon.qq.com/jC0Sh0Bb,TCE,平台支撑,TCS,TCS,广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品出现异常,性能问题,【税总广东-TCE380-卢杰达】【tcs】ip:10.106.1.10云哨告警，磁盘使用率超过阀值，请帮忙协助看下怎么处理,2022-01-21 00:15:15,2022-01-23 18:50:24,p_gwweigao,,p_lyuantang,9.16,0,0,0,0,1.37,63.82,0,,,,
9944106,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9944106&sign=df6565fc43943d43c24509e020db51c9,TCE,中间件,腾讯服务框架(TSF),腾讯服务框架(TSF),金税信创云平台二办_互联网专网区-总局二办互联网信创-总局二办互联网信创区,产品出现异常,性能问题,【税总发票云-TCE-不吃鱼的喵】日志展示部完整，查看filebeat有错误，es master 有错误日志,2022-11-22 22:18:32,2022-11-23 00:28:42,p_yxiongxie,,p_yxiongxie,0.2,0.43,0,0,0,0.63,1.24,0,,,,
9798034,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9798034&sign=f416949b5ed468b2bb7ddc4ec3074dab,TCE,平台支撑,TCS,TCS,上海金税信创云_互联网区-上海信创互联网区-上海信创互联网区AZ,产品出现异常,性能问题,【税总云发票-上海-TCE-尹旭】【tcs】云哨告警 pod cpu使用率超过 global.infrastore-metric.infrastore-metric-query-frontend,2022-10-31 16:26:44,2022-11-07 15:40:59,p_daiyimao,p_daiyimao,p_daiyimao,0.03,0,0.49,0,0,0.52,0,0,,,,
9660725,https://link.andon.tencent.com/g5IghFqC,TCE,平台支撑,TCS,TCS,上海金税信创云_业务专区-上海信创业务专区-上海信创业务专区AZ,业务出现异常,性能问题,【税总云发票-上海-TCE-尹旭】云哨告警Etcd集群leader发生变更,2022-10-08 15:06:03,2022-10-17 15:11:04,p_hwxiong,p_daiyimao,p_daiyimao,0.18,1.63,0,8.61,0,10.43,41.02,0,,,,
10212080,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10212080&sign=eca344d6bc4e12c80cd9d9130aff3db5,TCE,数据库,分布式云数据库(TBase),服务请求,金税信创云平台二办_业务专网区-总局二办业务信创-总局二办业务信创区,产品出现异常,性能问题,【税总广东-TCE380-张雨琦】tbase备份存储介质修改,2023-01-14 10:40:48,2023-01-24 15:10:43,p_ppyling,p_kkaicchen,p_kkaicchen,0.13,1.36,0,0,0,1.49,77.38,0,,,,
9897320,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9897320&sign=61e7622081316b45dc38f8c779302dbc,TCE,安全,安全运营中心(SOC),安全运营中心(SOC),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总发票云-TCE】SOC安全运营中心，页面显示kafka集群节点不可用,2022-11-15 14:07:36,2022-11-22 15:13:55,p_silingui,p_silingui,p_silingui,0.14,0.79,0,0,0,0.93,0,0,,,,
10046216,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10046216&sign=a5d4839b9e66b01b1922078509217e60,TCE,平台支撑,ES,ES,金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,变更出现异常,性能问题,【税总发票云-四川-TCE3100（ARM）-罗思帆】四川业务区barad-es有问题，需要先缩容到1T，再扩容三个节点,2022-12-08 15:30:54,2022-12-15 15:15:05,p_longppeng,p_longppeng,p_longppeng,0.06,0,2.25,0,0,2.31,0.22,0,,,,
8276882,https://link.andon.qq.com/oZFAuOJp,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台_备份_业务专网区-总局非国产化业务专网区-总局非国产化业务专网区,产品出现异常,性能问题,【税总发票云-TCE-王成】【TDSQL】tdsql 实例备机延迟过高 麻烦帮忙看,2022-02-27 20:20:29,2022-03-07 14:30:49,p_ldantang,p_ldantang,p_ldantang,5.03,0.76,0,0.44,6.19,12.43,0,0,,,,
10056960,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10056960&sign=30f39b8bb2589e41565511cab9205cbf,TCE,平台应用,云API,云API,四川金税信创云_互联网区-四川信创云互联专网-四川信创云互联网区az,产品出现异常,性能问题,【税总发票云-四川-TCE3100（ARM）-林业伟】TKE集群SVC下发规则异常,2022-12-10 01:38:08,2022-12-17 15:11:17,p_kkaicchen,p_kkaicchen,p_kkaicchen,0.07,0,1.59,0,0,1.66,0,0,,,,
10257954,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10257954&sign=9f30157928cc90d8522d83219d8ab68e,TCE,管理与审计,云审计,云审计,四川金税新创云-四川信创云业务专网-四川金税信创云业务AZ,产品咨询,性能问题,【税总发票云-四川-TCE3100（ARM）-罗思帆】四川业务区租户端云审计无数据,2023-02-02 15:36:52,2023-02-09 15:14:27,p_pmhliu,p_pmhliu,p_pmhliu,0.08,0,1.43,0,0,1.51,0,0,,,,
9548161,https://link.andon.tencent.com/r6s9VfP1,TCE,云监控,云哨,云哨,金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总广东-TCE380-胡帆】云哨容器infrastore-metric反复重启,2022-09-15 09:34:47,2022-09-22 15:12:41,p_cdyangcai,p_cdyangcai,p_cdyangcai,0.1,2.16,0,0,0,2.27,2.51,0,,,,
8305336,https://link.andon.qq.com/B0mlUezI,TCE,存储,云硬盘(CBS),云硬盘(CBS),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总广东-TCE380-黄全辉】业务网，云哨告警 CBS HCBS流控预警组件异常告警,2022-03-03 10:27:30,2022-03-10 14:39:07,p_pchjiang,p_zqdeng,p_zqdeng,0.27,0.46,0,0,0,0.73,0,0,,,,
9688035,https://link.andon.tencent.com/YSILdR0S,TCE,平台支撑,TCS,TCS,金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,产品出现异常,性能问题,【税总云发票-上海-TCE】【tcs】云哨告警 云哨告警 Pod cpu使用率(占limit)超过阈值 sso.rabbitmq-tcenter,2022-10-12 16:08:41,2022-10-19 15:15:41,p_cdyangcai,p_yhaoliang,p_yhaoliang,0.33,0,2.84,0,0,3.17,0.04,0,,,,
8397201,https://link.andon.qq.com/bxHRg3Od,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【北京-税总发票云-TCE 380-徐晔】【TDSQL】总局查询区小库访问异常，lszj_dzfp_cx 数据库无法正常访问,2022-03-16 00:48:15,2022-03-24 14:33:04,p_ldantang,p_pbinqiu,p_pbinqiu,14.65,0,0,0,0,0.85,13.85,0,,,,
8348133,https://link.andon.qq.com/ItOZi01b,TCE,存储,云硬盘(CBS),云硬盘(CBS),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总云发票-上海-TCE-王磊】【CBS】【局点信息-上海金税信创云_业务区】CBS的agent进程资源异常告警,2022-03-09 14:01:52,2022-03-16 14:39:51,p_yulanhe,p_zqdeng,p_zqdeng,3.46,0.11,0,0,0,3.57,3.27,0,,,,
8180256,https://link.andon.qq.com/dVnF5eQm,TCE,平台支撑,运维中心,运维中心,广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总发票云-TCE 380-DCOS】【白明】【ntp】查看ntp机器是服务正常，页面显示异常，查看日志显示上报错误,2022-02-11 15:38:42,2022-02-22 14:30:38,p_cjtan,p_xuyangyin,p_xuyangyin,3.11,0.01,0,0,0,3.11,89.15,0,,,,
10170464,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10170464&sign=1d51eaa2d07d90bfac9f03745fa34de2,TCE,存储,日志服务(CLS),日志服务(CLS),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,巡检发现异常,性能问题,【税总广东-TCE380-胡帆】cls-kafka集群机器磁盘占用均超80%,2023-01-05 15:45:15,2023-01-13 15:21:49,p_yxiongxie,p_yxiongxie,p_yxiongxie,0.17,1.36,0.05,0,0,1.57,15.92,0,,,,
9081613,https://link.andon.qq.com/Dk9byQmV,TCE,数据库,缓存数据库(Redis),缓存数据库(Redis),广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品技术咨询,性能问题,【税总广东-TCE380-覃明昊】【redis】广东省局怎么看redis的请求量和请求延迟是否正常，帮提给redis,2022-06-26 16:15:15,2022-07-03 14:34:37,p_qfzeng,p_qfzeng,p_qfzeng,0.05,1.11,0,0,0,1.16,0,0,,,,
10094306,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10094306&sign=bba963d3c76086c8045b0a13a6224dc6,TCE,平台支撑,TCS,TCS,青岛金税信创云_互联网专区-青岛金税信创互联专网-青岛金税信创互联专网一区,产品出现异常,性能问题,【税总发票云-青岛-TCE-林业伟】业务区由于磁盘性能问题导致云哨告警“etcd对等连接p99耗时过长告警”，指导切换为ssd,2022-12-16 21:10:03,2022-12-23 15:16:43,p_kaiweiyi,p_kaiweiyi,p_kaiweiyi,0.06,0,0.72,0,0,0.78,0,0,,,,
8660565,https://link.andon.qq.com/n2rdVYrV,TCE,计算,容器服务(TKE),容器服务(TKE),金税信创云平台_备份_业务专网区-总局非国产化业务专网区-总局非国产化业务专网区,产品出现异常,性能问题,【税总广东-TCE380-黄全辉】【tke】tke集群有一个node异常,2022-04-20 23:06:43,2022-04-28 14:31:26,p_ldantang,p_ldantang,p_ldantang,0.21,0.88,0,0,0,1.09,0,0,,,,
8214198,https://link.andon.qq.com/LzlqyIqB,TCE,中间件,腾讯服务框架(TSF),腾讯服务框架(TSF),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,基础设施异常,性能问题,【税总广东-TCE380-曾欣】这个tag 策略报警可以帮忙看一下吗,2022-02-17 14:36:53,2022-02-25 14:31:12,p_daiyimao,p_ylangtan,p_ylangtan,0.37,3.96,0,0,0,4.33,19.98,0,,,,
9407278,https://link.andon.tencent.com/8bSNFCYG,TCE,存储,对象存储(CSP),对象存储(CSP),广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品出现异常,性能问题,【税总云发票-上海-TCE-尹旭】对象存储部分请求处理缓慢告警,2022-08-22 10:13:56,2022-08-29 15:16:23,p_anjianli,p_gwweigao,p_gwweigao,0.2,0.42,0,0,0,0.62,0,0,,,,
8804897,https://link.andon.qq.com/TMVYAuFf,TCE,计算,容器服务(TKE),容器服务(TKE),上海金税信创云_互联网区-上海信创互联网区-上海信创互联网区AZ,产品出现异常,性能问题,【税总发票云-TCE 380-刘尚灵】TSF应用重启报错,2022-05-13 14:28:02,2022-05-13 15:49:46,p_ppxichen,,p_tomi,0.1,1.22,0,0,0,1.31,0,0,,,,
10176011,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10176011&sign=fcb68aef011af2092f007b95fd5b7c17,TCE,平台支撑,Kafka,Kafka,金税信创云平台二办_互联网专网区-总局二办互联网信创-总局二办互联网信创区,产品出现异常,性能问题,【税总发票云-TCE-董小松@腾讯】kafka跟目录下磁盘空间使用率大于85%，需要协助清理磁盘空间,2023-01-06 15:03:31,2023-01-13 15:51:39,p_wzpwwang,p_wzpwwang,p_wzpwwang,0.04,0,1.17,0,0,1.22,0,0,,,,
10202259,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10202259&sign=163b40a70a6c1fc96153068b838aa557,TCE,平台应用,身份和访问管理服务(CAM),身份和访问管理服务(CAM),厦门金税信创云_业务专网区-厦门金税信创业务专网-厦门金税信创云业务专网一区,产品出现异常,性能问题,【税总发票云-厦门-TCE-陈泉宏】厦门业务区 cam-grant容器的log.txt占用了5.4T ；提到平台应用的排查一下 是否有异常,2023-01-12 11:57:03,2023-01-12 15:33:54,p_pmhliu,,p_pmhliu,0.37,0,0.35,0,0,0.72,0,0,,,,
8179284,https://link.andon.qq.com/mEP4Ot53,TCE,平台应用,基础平台,基础平台(租户端),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总广东-TCE380-唐光宇】【平台】运营端 租户端页面打开非常慢，提示您没有使用改功能的权限,2022-02-11 14:27:39,2022-02-18 14:40:38,p_ldantang,p_xuyangyin,p_xuyangyin,0.73,1.18,0,2.14,0,4.05,2.77,0,,,,
